name,url,price,rating
"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MTk2Mzk3MjI2MTk2OjE2Nzk0MTQ0NzQ6c3BfYXRmOjIwMTEyMDk2MzE3NTk4OjowOjo&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0BSH4H4DB%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414474%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"2,300",4.2
"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MTk2Mzk3MjI2MTk2OjE2Nzk0MTQ0NzQ6c3BfYXRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414474%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"1,900",4.9
American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-3,"1,199",4.0
Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-4,565,4.3
Skybags Brat Black 46 Cms Casual Backpack,https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-5,659,4.1
Lavie Sport Lino Large Size 63 cms Wheel Duffle Bag for Travel | Travel Bag with Trolley,https://www.amazon.in/Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-6,949,3.9
ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-7,499,3.8
"Amazon Brand - Presto! Oxo-Biodegradable Garbage Bags, Medium - 30 bags/roll (Pack of 6)",https://www.amazon.in/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PN8L4/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-8,339,4.3
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-9,689,3.9
Half Moon 35 L Waterproof Laptop College School Office Bag Backpack for Men Women Boys Girls with 15.6 inch Padded Laptop Compartment & Rain Cover (Navy_Blue),https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-10,689,3.9
"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MTk2Mzk3MjI2MTk2OjE2Nzk0MTQ0NzQ6c3BfbXRmOjIwMTIxOTcyMjYwNDk4OjowOjo&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB07XG935R9%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414474%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,"3,499",4.1
"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MTk2Mzk3MjI2MTk2OjE2Nzk0MTQ0NzQ6c3BfbXRmOjIwMTE3Nzk1ODc2OTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414474%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2ZJIE4OXD710M,"4,499",4.3
Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-13,214,3.7
Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-14,889,4.3
Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-15,899,3.9
Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-16,"1,131",4.3
SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-17,299,4.0
"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-18,839,4.2
"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-19,565,4.3
Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,https://www.amazon.in/Half-Moon-Spacious-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414474&sr=8-20,699,3.7
"Artistix Avian Unisex Water Repellent Anti Theft Travel Backpack with USB Port (Black, 32 L)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MTk2Mzk3MjI2MTk2OjE2Nzk0MTQ0NzQ6c3BfYnRmOjIwMDcyMzk1NTEyNzAyOjowOjo&url=%2FArtistix-Unisex-Travel-Backpack-Repellent%2Fdp%2FB09B5DMGM1%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414474%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,989",4.5
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjI5MTk2Mzk3MjI2MTk2OjE2Nzk0MTQ0NzQ6c3BfYnRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414474%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,800",4.9
EUME Propine 22Ltrs Massager Laptop Backpack with Built-in Massager Technology | Fit Upto 15.6 Inch Laptop for Office & Travel | Black Color,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc0ODU0MTgzNTAxOTQ0OjE2Nzk0MTQ0NzY6c3BfYXRmX25leHQ6MjAxMjE5NzIyNjA1OTg6OjA6Og&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB085GDV195%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414476%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,"3,499",4.1
"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc0ODU0MTgzNTAxOTQ0OjE2Nzk0MTQ0NzY6c3BfYXRmX25leHQ6MjAxMTIwOTYzMTc1OTg6OjA6Og&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0BSH4H4DB%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414476%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"2,300",4.2
Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port,https://www.amazon.in/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-19,799,4.0
"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-20,"1,299",4.1
DEIN KLEIDER Men's Nylon Messenger Bag,https://www.amazon.in/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-21,349,4.0
Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-22,790,4.1
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-23,"1,075",4.4
ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-24,599,4.0
Arctic Fox 15 Liters Draw String Bag Lavender Backpack,https://www.amazon.in/Arctic-Fox-Liters-String-Backpack/dp/B08L6Q9V1H/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-25,222,4.3
ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Green),https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-26,599,4.0
"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc0ODU0MTgzNTAxOTQ0OjE2Nzk0MTQ0NzY6c3BfbXRmOjIwMTE3Nzk1ODc2OTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414476%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2ZJIE4OXD710M,"4,499",4.3
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc0ODU0MTgzNTAxOTQ0OjE2Nzk0MTQ0NzY6c3BfbXRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414476%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"1,800",4.9
NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,https://www.amazon.in/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-29,239,4.0
"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B29F66W/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-30,799,3.9
Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07PLKV6D1/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-31,473,4.3
"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-32,398,4.1
ADISA Light Weight Laptop Backpack 32 Ltrs,https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-33,499,4.0
"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Black, L (QUILL19CBBLK)",https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-34,799,3.9
"Mi Step Out 12 L Mini Backpack (Small Size, Dark Blue, Water Repellant)",https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XH1BP7/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-35,299,4.1
ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Black),https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414476&sr=8-36,599,4.0
HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- ALL) (Navy Blue),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc0ODU0MTgzNTAxOTQ0OjE2Nzk0MTQ0NzY6c3BfYnRmOjIwMDMyNTY1MDQ2ODk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Computer-17-3-inch%2Fdp%2FB083N3DCTM%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414476%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,439",4.1
HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (Grey & Red),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc0ODU0MTgzNTAxOTQ0OjE2Nzk0MTQ0NzY6c3BfYnRmOjIwMDMxMzA3NTc2MDk4OjowOjo&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MGDGZR3%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414476%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,349",4.3
"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQ2NjcwMDM4NTc0MzY2OjE2Nzk0MTQ0Nzg6c3BfYXRmX25leHQ6MjAxMjE5NzIyNjA0OTg6OjA6Og&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB07XG935R9%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414478%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,"3,499",4.1
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQ2NjcwMDM4NTc0MzY2OjE2Nzk0MTQ0Nzg6c3BfYXRmX25leHQ6MjAxMjU4OTk5MjA2OTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414478%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"1,800",4.9
"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops), Navy Blue",https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-35,448,4.3
"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-36,652,4.4
F Gear Luxur Brown 25 liter Laptop Backpack (2404),https://www.amazon.in/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-37,"1,032",4.4
"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue, L (QUILL19CBBLU)",https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-38,799,4.1
NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,https://www.amazon.in/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-39,239,4.0
Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,https://www.amazon.in/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-40,843,3.7
NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit,https://www.amazon.in/Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-41,529,4.2
"Tabelito® Casual Laptop Bag 15.6inch (39.6 cm) , 25 LTR Office College School Bags Business Travel Backpack for Men Women Water Resistant Bags(BLACK)",https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-42,549,4.2
"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQ2NjcwMDM4NTc0MzY2OjE2Nzk0MTQ0Nzg6c3BfbXRmOjIwMTE3Nzk1ODc2OTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414478%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2ZJIE4OXD710M,"4,499",4.3
The Clownfish Tramp 33 Litre Water Resistant Polyester Two Wheel Laptop Trolley Backpack (Black- Size 48 Cm),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQ2NjcwMDM4NTc0MzY2OjE2Nzk0MTQ0Nzg6c3BfbXRmOjIwMDgwMjg4MjI1OTk4OjowOjo&url=%2FClownfish-Resistant-Polyester-Trolley-Backpack%2Fdp%2FB0BFL7SVSM%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26prefix%3Dba%252Caps%252C283%26qid%3D1679414478%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"5,699",5.0
"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-45,929,3.9
"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",https://www.amazon.in/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-46,297,4.2
F Gear Enzo Sports Waist Bag (.Black Blue),https://www.amazon.in/F-Gear-Enzo-Black-Blue-Waist-Bag/dp/B0862LXJYT/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-47,200,4.2
"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments",https://www.amazon.in/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-48,"1,199",4.0
"Genie Lush School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",https://www.amazon.in/Genie-Black-School-Backpack-LUSH19SBBLK/dp/B07QHLBBPM/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-49,955,4.1
American Tourister Casual Backpack,https://www.amazon.in/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&prefix=ba%2Caps%2C283&qid=1679414478&sr=8-50,"1,139",4.1
